entry_order,entry_deal,entry_time,entry_price,entry_balance,entry_comment_deal,entry_comment_order,exit_order,exit_deal,exit_time,exit_price,exit_balance,profit,exit_comment_deal,exit_comment_order,entry_Timestamp,entry_Open,entry_High,entry_Low,entry_Close,entry_Spread (Pips),entry_RSI(14),"entry_MA(20,SMA)",entry_MACD Main,entry_MACD Signal,entry_ATR(14),entry_ADX(14),entry_plusDI(14),entry_minusDI(14),entry_StochK(14),entry_StochD(14),entry_BB_Upper,entry_BB_Mid,entry_BB_Lower,entry_candle_time,exit_Timestamp,exit_Open,exit_High,exit_Low,exit_Close,exit_Spread (Pips),exit_RSI(14),"exit_MA(20,SMA)",exit_MACD Main,exit_MACD Signal,exit_ATR(14),exit_ADX(14),exit_plusDI(14),exit_minusDI(14),exit_StochK(14),exit_StochD(14),exit_BB_Upper,exit_BB_Mid,exit_BB_Lower,exit_candle_time
412,412,2025-06-10 01:00:00,3327.0,12278.09,IMPERIUM,IMPERIUM,417,417,2025-06-13 03:07:40,3406.98,12400.94,99.33,tp 3406.98,tp 3406.98,2025.06.10 01:00,3326.21,3326.98,3321.34,3323.71,83.0,30.23210885789084,3327.0035,-1.8036166474994388,-1.8521280837452336,1.729999999999963,51.33829017039181,7.987023004600142,35.62048773331197,24.737713970179637,25.90685185341985,3330.577614016089,3327.0035000000003,3323.429385983912,2025-06-10 01:00:00,2025.06.13 03:05,3400.71,3410.6,3398.89,3410.06,78.0,89.17905602806486,3386.719999999992,4.023928452009386,0.9380489004686248,3.4885714285713822,42.54963732447878,46.28628119223836,6.280500057178378,95.53385625100049,95.21584166568634,3401.2798296693336,3386.7200000000003,3372.160170330667,2025-06-13 03:05:00
413,413,2025-06-10 08:00:00,3307.65,12278.09,IMPERIUM,IMPERIUM,418,418,2025-06-13 03:30:40,3414.39,12500.27,99.33,tp 3414.39,tp 3414.39,2025.06.10 08:00,3306.83,3309.65,3306.26,3309.42,83.0,58.956375631317,3306.543499999996,-0.3552108190988292,-0.8685191938501914,2.085714285714217,24.63409287334345,32.27769205762317,9.741838607556229,78.64734299516728,63.968045317817285,3309.807738195965,3306.5435,3303.2792618040344,2025-06-10 08:00:00,2025.06.13 03:30,3413.06,3416.42,3409.31,3414.93,78.0,77.1285839142894,3393.682999999992,7.447110940056973,4.35958829317251,6.177857142857103,58.57982053125589,31.164728538178508,4.0217072743198745,95.49262912291816,91.59998504106552,3417.1880012550514,3393.6829999999995,3370.177998744948,2025-06-13 03:30:00
415,415,2025-06-11 17:00:00,3329.74,12274.67,IMPERIUM,IMPERIUM,419,419,2025-06-13 04:19:40,3426.36,12599.63,99.36,tp 3426.36,tp 3426.36,2025.06.11 17:00,3328.96,3332.93,3328.1,3330.13,84.0,40.79090246188718,3340.076499999992,-1.6428315194975769,0.0732606814275733,5.749285714285706,29.21955997341832,11.079345872121824,27.488442452895317,15.365497076023129,14.564535233967408,3355.855613124633,3340.076499999999,3324.297386875365,2025-06-11 17:00:00,2025.06.13 04:15,3425.06,3426.53,3421.82,3426.13,89.0,72.36560250337448,3408.553999999992,8.78700130381776,7.797652563417182,7.534285714285627,56.718013570539966,27.69098146602417,5.254220809729395,93.46088641317552,91.62744364579376,3430.523110496332,3408.554000000001,3386.58488950367,2025-06-13 04:15:00
420,420,2025-06-13 15:00:00,3422.44,12599.63,IMPERIUM,IMPERIUM,421,421,2025-06-13 17:00:00,3436.33,12613.52,13.89,,,2025.06.13 15:00,3421.72,3423.67,3421.47,3423.0,82.0,58.55224461976426,3417.953999999991,0.4763766839259915,-0.3445273994502994,2.9192857142857136,31.18971774110957,27.560014105613497,11.367302565705964,85.89029040774328,83.53116748259396,3424.0690156173137,3417.9539999999997,3411.838984382685,2025-06-13 15:00:00,2025.06.13 17:00,3436.18,3437.75,3430.09,3433.91,81.0,50.65547911428398,3436.3824999999906,3.290884916302275,4.807328370034228,4.913571428571466,38.52944649426797,16.106100436364272,21.5087385776149,29.30102143000114,41.43481349613351,3445.778641495316,3436.3825,3426.986358504684,2025-06-13 17:00:00
422,422,2025-06-13 20:00:00,3430.57,12613.52,IMPERIUM,IMPERIUM,424,424,2025-06-16 14:00:00,3420.76,12606.32,-7.2,,,2025.06.13 20:00,3429.82,3430.27,3427.48,3428.97,79.0,52.61415557628577,3425.7739999999912,0.053367918751519,-0.93344860339244,3.013571428571408,38.71695205827616,25.604056887714137,7.113907584232518,88.7769381472132,85.67963429424317,3431.763876125597,3425.774,3419.7841238744027,2025-06-13 20:00:00,2025.06.16 14:00,3420.61,3421.61,3419.2,3421.4,82.0,65.77331576141762,3415.9269999999938,1.2135452343200086,0.1662521894020246,2.483571428571436,31.53694491044349,31.32683742655618,11.29559679272259,97.21867007672664,94.9326335140902,3421.579398075153,3415.927,3410.274601924846,2025-06-16 14:00:00
423,423,2025-06-16 08:00:00,3427.96,12613.52,IMPERIUM,IMPERIUM,425,425,2025-06-16 14:00:00,3420.76,12596.51,-9.81,,,2025.06.16 08:00,3427.09,3428.1,3421.63,3424.9,84.0,25.030009369718783,3430.394499999994,-2.7099228531596964,-2.562743227863929,2.524999999999904,36.677429334614615,6.842046664313798,28.212356519559144,22.6335717290703,20.211811554115897,3435.2045040540524,3430.3945,3425.5844959459478,2025-06-16 08:00:00,2025.06.16 14:00,3420.61,3421.61,3419.2,3421.4,82.0,65.77331576141762,3415.9269999999938,1.2135452343200086,0.1662521894020246,2.483571428571436,31.53694491044349,31.32683742655618,11.29559679272259,97.21867007672664,94.9326335140902,3421.579398075153,3415.927,3410.274601924846,2025-06-16 14:00:00
426,426,2025-06-16 17:00:00,3388.25,12596.51,IMPERIUM,IMPERIUM,428,428,2025-06-17 03:00:00,3402.6,12613.65,17.14,,,2025.06.16 17:00,3387.62,3395.89,3386.97,3393.34,78.0,29.639880999800624,3410.0554999999936,-5.249993037891727,-1.9046143299196252,6.607142857142897,47.76426371912967,8.046148137504687,32.72641255733279,15.44989775051167,15.829054462775584,3427.566992769036,3410.0555,3392.544007230964,2025-06-16 17:00:00,2025.06.17 03:00,3402.45,3402.49,3396.73,3399.42,92.0,62.06829310336192,3395.483499999994,2.7870561891231773,2.5794130705351552,3.2257142857141505,45.39344376451856,27.775691108234945,13.328657980206769,87.72378516624136,76.49993385231957,3401.990659979592,3395.4835000000007,3388.976340020409,2025-06-17 03:00:00
427,427,2025-06-16 22:00:00,3385.46,12596.51,IMPERIUM,IMPERIUM,429,429,2025-06-23 20:00:00,3389.48,12614.88,1.23,,,2025.06.16 22:00,3384.83,3385.21,3382.82,3384.37,74.0,22.722334263164058,3390.300499999993,-3.0457370790109053,-2.773489129930346,2.065714285714231,61.71009355250362,4.45432175784338,35.04329813658641,14.31114275542722,16.48377063623659,3396.296016574908,3390.3005,3384.3049834250915,2025-06-16 22:00:00,2025.06.23 20:00,3389.33,3390.97,3384.48,3386.81,76.0,51.65059749534767,3387.9840000000013,1.4340652931873592,2.2773765252997578,3.4678571428569964,32.57086850182864,24.29319187475356,16.737207218336916,57.43432797755682,51.23692935475805,3391.469205302418,3387.9840000000004,3384.498794697583,2025-06-23 20:00:00
430,430,2025-06-24 03:00:00,3344.83,12614.88,IMPERIUM,IMPERIUM,432,432,2025-06-24 11:00:00,3329.51,12599.56,-15.32,,,2025.06.24 03:00,3343.94,3344.65,3332.69,3334.77,78.0,22.573973285699907,3351.3825000000006,-6.1530445018579485,-5.275258748232095,5.176428571428557,61.22741716489767,5.081727415746966,41.71692258132359,12.87145242070121,21.423332859684816,3363.076414442991,3351.3825,3339.6885855570085,2025-06-24 03:00:00,2025.06.24 11:00,3329.36,3331.77,3326.08,3327.75,75.0,51.87020292214604,3322.791499999998,-1.3817682265648727,-3.1347760474993254,4.039285714285698,29.216030542420597,23.42327664272589,13.99381371449486,83.92566782810675,76.90415675768628,3329.091475476142,3322.7915,3316.4915245238567,2025-06-24 11:00:00
434,434,2025-06-24 16:00:00,3314.88,12599.56,IMPERIUM,IMPERIUM,438,438,2025-06-27 12:00:00,3289.04,12519.44,-38.48,,,2025.06.24 16:00,3314.04,3317.3,3311.65,3313.17,77.0,42.34160860404457,3316.476499999999,-2.767395064759512,-3.024592315020758,4.921428571428581,27.55970479705696,17.872515767745167,20.97315102202221,59.30474211222363,54.24582808045426,3326.056191592113,3316.4765000000007,3306.896808407888,2025-06-24 16:00:00,2025.06.27 12:00,3288.89,3289.26,3287.66,3287.69,91.0,50.02017627177103,3286.170500000005,-0.6721835740722781,-1.678400174998918,2.797142857142882,38.00361446841454,20.59994939842002,15.614160089110404,76.82070240295693,83.05228806722293,3290.1414468644143,3286.1705,3282.199553135586,2025-06-27 12:00:00
431,431,2025-06-24 03:00:00,3344.83,12614.88,IMPERIUM,IMPERIUM,437,437,2025-06-27 12:00:00,3289.04,12557.92,-25.84,,,2025.06.24 03:00,3343.94,3344.65,3332.69,3334.77,78.0,22.573973285699907,3351.3825000000006,-6.1530445018579485,-5.275258748232095,5.176428571428557,61.22741716489767,5.081727415746966,41.71692258132359,12.87145242070121,21.423332859684816,3363.076414442991,3351.3825,3339.6885855570085,2025-06-24 03:00:00,2025.06.27 12:00,3288.89,3289.26,3287.66,3287.69,91.0,50.02017627177103,3286.170500000005,-0.6721835740722781,-1.678400174998918,2.797142857142882,38.00361446841454,20.59994939842002,15.614160089110404,76.82070240295693,83.05228806722293,3290.1414468644143,3286.1705,3282.199553135586,2025-06-27 12:00:00
433,433,2025-06-24 12:00:00,3327.52,12599.56,IMPERIUM,IMPERIUM,436,436,2025-06-27 12:00:00,3289.04,12583.76,-15.8,,,2025.06.24 12:00,3326.87,3328.31,3324.34,3324.43,78.0,43.80839985756423,3326.6569999999974,-0.3596277626420487,-0.1992800937165043,3.194999999999939,17.95222845729553,15.837969849847632,16.88366208511339,28.829826504244757,39.586592581478406,3331.010546140792,3326.657,3322.3034538592087,2025-06-24 12:00:00,2025.06.27 12:00,3288.89,3289.26,3287.66,3287.69,91.0,50.02017627177103,3286.170500000005,-0.6721835740722781,-1.678400174998918,2.797142857142882,38.00361446841454,20.59994939842002,15.614160089110404,76.82070240295693,83.05228806722293,3290.1414468644143,3286.1705,3282.199553135586,2025-06-27 12:00:00
435,435,2025-06-24 18:00:00,3304.84,12599.56,IMPERIUM,IMPERIUM,439,439,2025-06-27 14:00:00,3285.5,12460.11,-59.33,,,2025.06.24 18:00,3304.2,3304.2,3299.45,3299.94,75.0,39.34454525679425,3303.923,-2.2253715403712704,-2.6114514100796824,4.273571428571392,17.80422031801313,15.54030174864542,29.871138685879476,50.83098951674834,67.20250686709231,3310.801311129921,3303.923,3297.0446888700785,2025-06-24 18:00:00,2025.06.27 14:00,3285.35,3287.5,3284.96,3287.5,73.0,53.03170264296909,3285.976500000005,-0.5237359545426443,-0.3407874059293286,2.9657142857143204,28.97600652169712,22.150841695978045,24.41371735865545,49.1180866965625,33.64486369017076,3290.069251030786,3285.9765,3281.8837489692137,2025-06-27 14:00:00
440,440,2025-06-27 15:00:00,3281.71,12460.11,IMPERIUM,IMPERIUM,443,443,2025-06-30 08:00:00,3285.31,12475.08,14.97,,,2025.06.27 15:00,3280.92,3281.91,3278.47,3279.1,83.0,39.593082043374416,3283.2130000000056,-1.7171298209004815,-1.2346114619556376,3.142142857142779,39.07715868915627,13.2518282045756,25.85289536512541,33.75174337517333,27.95080221238504,3288.310195699598,3283.213,3278.1158043004016,2025-06-27 15:00:00,2025.06.30 08:00,3285.16,3286.03,3284.27,3285.27,75.0,68.27226776537081,3280.002000000008,1.672873196198907,0.8797753343125223,1.920714285714281,29.738649487274277,29.5624482874596,10.82631659483889,92.90322580644984,91.06177188506254,3284.8177308894906,3280.0019999999995,3275.1862691105084,2025-06-30 08:00:00
441,441,2025-06-27 16:00:00,3270.34,12460.11,IMPERIUM,IMPERIUM,445,445,2025-06-30 14:00:00,3283.15,12470.11,-4.97,,,2025.06.27 16:00,3269.69,3270.16,3262.49,3263.25,78.0,28.39973629259445,3276.233500000006,-4.0268685593810005,-2.937519083880666,5.000714285714174,40.15377462236109,8.820464822916069,34.9386881786988,5.433216711258118,10.487188993642498,3286.565520663936,3276.2335,3265.901479336064,2025-06-27 16:00:00,2025.06.30 14:00,3283.0,3283.22,3281.39,3281.6,69.0,37.753854936972125,3284.585000000008,-1.4525354533443533,-1.108988095787661,1.6642857142856344,26.24108603554059,13.217317725141545,24.94812699774617,8.806963645672003,12.977911081158275,3288.9622251484247,3284.585,3280.207774851576,2025-06-30 14:00:00
442,442,2025-06-30 02:00:00,3264.29,12460.11,IMPERIUM,IMPERIUM,447,447,2025-07-01 08:28:20,3329.74,12512.02,41.91,tp 3329.74,tp 3329.74,2025.06.30 02:00,3263.35,3270.33,3263.35,3269.83,88.0,54.77980839351565,3266.4395000000072,-2.1077588903272044,-3.2205850117487564,5.534999999999988,22.31116836573045,31.838859074511493,18.413530532599022,54.06277500733327,50.67957367752152,3280.6401710756923,3266.4395,3252.238828924308,2025-06-30 02:00:00,2025.07.01 08:25,3329.01,3329.61,3328.81,3329.11,68.0,77.1315623286893,3323.2455000000077,2.5036765480845133,1.7721985179196285,1.3335714285714362,36.21371611422737,31.116746917032344,6.194597265644424,93.4426229508189,92.9236944299723,3329.1062797262807,3323.245499999998,3317.3847202737165,2025-07-01 08:25:00
444,444,2025-06-30 13:00:00,3288.12,12475.08,IMPERIUM,IMPERIUM,449,449,2025-07-02 22:57:40,3358.74,12606.47,94.45,tp 3358.74,tp 3358.74,2025.06.30 13:00,3287.37,3288.36,3287.02,3287.48,89.0,50.248738754425226,3286.403000000008,-1.2943707150570845,-2.074814150512417,3.023571428571428,26.486507666788437,25.94786544352934,17.137505785914332,74.82534930139907,69.42399038719512,3293.2954164122607,3286.403,3279.510583587739,2025-06-30 13:00:00,2025.07.02 22:55,3357.42,3359.17,3357.08,3357.81,63.0,77.35157672036672,3354.551000000007,2.1089359056477406,2.1119510884685084,1.3514285714285166,44.36203054142732,35.70506916445416,8.31802849181473,91.07598164201691,91.54410935512465,3358.8341432383245,3354.5510000000004,3350.2678567616763,2025-07-02 22:55:00
446,446,2025-06-30 18:00:00,3287.83,12470.11,IMPERIUM,IMPERIUM,453,453,2025-07-07 16:00:00,3309.29,12566.51,-15.27,,,2025.06.30 18:00,3287.26,3289.75,3285.73,3287.81,72.0,57.54131628273544,3284.7040000000065,1.1573441170653496,0.8151736041780191,3.156428571428548,17.828425037818672,24.86839408981169,14.62936434359913,77.8445006321108,75.43004489749622,3289.7035735818167,3284.704,3279.704426418184,2025-06-30 18:00:00,2025.07.07 16:00,3309.14,3310.89,3307.01,3309.65,78.0,59.8790224959085,3304.6165000000065,1.2805166506996102,0.2489825614411766,3.6628571428571264,24.71510241578452,16.97943762403215,16.63528721355114,78.94308943089467,81.63611261517659,3311.16496325484,3304.616499999999,3298.068036745158,2025-07-07 16:00:00
448,448,2025-07-01 15:00:00,3349.32,12512.02,IMPERIUM,IMPERIUM,454,454,2025-07-07 16:00:00,3309.29,12594.09,27.58,,,2025.07.01 15:00,3348.49,3349.95,3348.49,3348.95,86.0,56.00642529546607,3348.666500000008,1.2780498179545248,1.838862745886948,2.3057142857142043,30.998282867668397,13.574897826045436,10.962838428972928,35.11871893981108,41.71517129050056,3351.8748096795666,3348.6665000000003,3345.458190320434,2025-07-01 15:00:00,2025.07.07 16:00,3309.14,3310.89,3307.01,3309.65,78.0,59.8790224959085,3304.6165000000065,1.2805166506996102,0.2489825614411766,3.6628571428571264,24.71510241578452,16.97943762403215,16.63528721355114,78.94308943089467,81.63611261517659,3311.16496325484,3304.616499999999,3298.068036745158,2025-07-07 16:00:00
450,450,2025-07-03 16:00:00,3324.56,12606.47,IMPERIUM,IMPERIUM,452,452,2025-07-07 16:00:00,3309.29,12581.78,-24.69,,,2025.07.03 16:00,3323.86,3328.88,3321.61,3328.38,81.0,40.3817300140004,3337.698000000007,-7.060689919529068,-4.633452581984255,6.472857142857173,25.206731481446056,28.849883360721133,20.675347266035864,32.50593921520496,22.978618825266118,3362.8371699146965,3337.6979999999994,3312.5588300853024,2025-07-03 16:00:00,2025.07.07 16:00,3309.14,3310.89,3307.01,3309.65,78.0,59.8790224959085,3304.6165000000065,1.2805166506996102,0.2489825614411766,3.6628571428571264,24.71510241578452,16.97943762403215,16.63528721355114,78.94308943089467,81.63611261517659,3311.16496325484,3304.616499999999,3298.068036745158,2025-07-07 16:00:00
451,451,2025-07-04 16:00:00,3333.98,12606.47,IMPERIUM,IMPERIUM,458,458,2025-07-09 13:00:00,3288.77,12533.54,-60.55,,,2025.07.04 16:00,3333.37,3333.59,3331.72,3332.14,76.0,37.1228552017025,3334.865000000006,-0.9018526447812292,-0.6265979822089283,1.8621428571428715,20.92220795791348,18.2613042926356,32.85266493783038,32.08137715179852,32.52523507113568,3337.836777246026,3334.865,3331.8932227539726,2025-07-04 16:00:00,2025.07.09 13:00,3288.62,3291.08,3288.62,3290.84,85.0,57.41929690780776,3287.484500000008,0.0295098655069523,-0.3388731493681077,1.8264285714285555,18.582895219618717,24.02836572747162,11.497720863567926,80.62337662337889,75.68655045085055,3291.152646534695,3287.4845,3283.816353465304,2025-07-09 13:00:00
455,455,2025-07-08 19:00:00,3298.48,12594.09,IMPERIUM,IMPERIUM,460,460,2025-07-10 04:33:40,3325.03,12573.37,39.83,tp 3325.03,tp 3325.03,2025.07.08 19:00,3297.76,3298.47,3296.39,3298.47,78.0,42.59375210442709,3296.576500000009,-3.638779074030026,-5.404744354201615,3.1949999999999075,32.257802084610844,22.657153364564017,18.41249949389594,86.8893950898523,82.18910820143068,3302.9448852741493,3296.5765,3290.208114725851,2025-07-08 19:00:00,2025.07.10 04:30,3323.66,3325.02,3323.49,3324.07,88.0,68.50491759088813,3319.482500000008,1.3818541275954883,0.757362480701858,2.0992857142856782,36.28163534672664,33.989279395364015,7.045726062693986,90.0733707380247,87.56380123339946,3323.6589811743866,3319.4825000000005,3315.3060188256145,2025-07-10 04:30:00
459,459,2025-07-09 15:00:00,3285.2,12533.54,IMPERIUM,IMPERIUM,462,462,2025-07-10 16:00:00,3323.45,12607.03,33.66,,,2025.07.09 15:00,3284.49,3287.44,3284.49,3286.9,79.0,42.97717335816461,3290.195500000006,-1.357020525779717,-0.5437274568598462,2.0471428571428847,57.07091049616858,12.624782434035662,29.931577985320985,17.218004338394497,10.359698454475126,3298.0418583272744,3290.1955,3282.3491416727243,2025-07-09 15:00:00,2025.07.10 16:00,3323.3,3328.99,3323.24,3326.57,78.0,60.73516875528372,3322.53900000001,-0.2040756584133305,-1.0746672022340218,2.8149999999999293,30.18749485231863,26.998651848665908,8.628062137518478,77.00323392023122,71.07623653327478,3328.300697319367,3322.539,3316.7773026806326,2025-07-10 16:00:00
457,457,2025-07-09 09:00:00,3289.79,12594.09,IMPERIUM,IMPERIUM,463,463,2025-07-10 16:00:00,3323.45,12623.87,16.84,,,2025.07.09 09:00,3289.06,3290.65,3287.62,3289.39,84.0,38.48059408910972,3293.340000000008,-1.3023266413556485,-0.7270856522594007,2.6307142857143178,43.85273522156776,6.208400770739125,28.97832415848609,13.386727688786154,15.115185839313376,3297.854988372078,3293.34,3288.8250116279223,2025-07-09 09:00:00,2025.07.10 16:00,3323.3,3328.99,3323.24,3326.57,78.0,60.73516875528372,3322.53900000001,-0.2040756584133305,-1.0746672022340218,2.8149999999999293,30.18749485231863,26.998651848665908,8.628062137518478,77.00323392023122,71.07623653327478,3328.300697319367,3322.539,3316.7773026806326,2025-07-10 16:00:00
456,456,2025-07-08 21:00:00,3306.61,12594.09,IMPERIUM,IMPERIUM,464,464,2025-07-10 16:00:00,3323.45,12648.84,24.97,,,2025.07.08 21:00,3305.98,3307.74,3305.83,3306.95,75.0,59.59853423744444,3303.2660000000096,1.6211353617868554,1.5069697624293057,2.9842857142856354,23.739920783786687,22.38168007287421,12.824582632776178,72.04450625869296,71.08376334666237,3310.945032230692,3303.2660000000005,3295.586967769309,2025-07-08 21:00:00,2025.07.10 16:00,3323.3,3328.99,3323.24,3326.57,78.0,60.73516875528372,3322.53900000001,-0.2040756584133305,-1.0746672022340218,2.8149999999999293,30.18749485231863,26.998651848665908,8.628062137518478,77.00323392023122,71.07623653327478,3328.300697319367,3322.539,3316.7773026806326,2025-07-10 16:00:00
461,461,2025-07-10 05:00:00,3322.47,12573.37,IMPERIUM,IMPERIUM,465,465,2025-07-11 17:54:40,3362.52,12688.89,40.05,tp 3362.52,tp 3362.52,2025.07.10 05:00,3321.73,3323.18,3321.57,3321.72,87.0,54.886984461150405,3320.983500000008,1.2458867393602304,1.3897861637167832,2.0371428571428285,30.784182412180385,22.52805003988461,18.347143095087127,58.471645919777785,62.73628400184533,3325.487308499481,3320.9835,3316.4796915005186,2025-07-10 05:00:00,2025.07.11 17:50,3360.1,3363.34,3359.91,3362.85,68.0,69.04920696890557,3354.828000000007,2.343919658093,1.3476242608391575,3.355714285714322,35.92914448398783,33.072546470841914,6.083444395880191,97.15875805506668,90.19232576709172,3361.462520630761,3354.828,3348.1934793692385,2025-07-11 17:50:00
466,466,2025-07-11 19:00:00,3359.33,12688.89,IMPERIUM,IMPERIUM,469,469,2025-07-15 15:00:00,3354.49,12684.05,-4.84,,,2025.07.11 19:00,3358.52,3359.26,3357.02,3357.81,83.0,47.411422607900896,3360.8095000000058,1.1590347184392158,2.5535848015320197,2.864285714285743,38.15350579894174,10.455252525505562,25.05107423941484,15.434173669467008,19.230142396078424,3367.5550925610723,3360.8094999999994,3354.0639074389264,2025-07-11 19:00:00,2025.07.15 15:00,3354.34,3354.84,3352.94,3353.68,86.0,23.054801968135067,3358.990000000005,-1.970942726837165,-1.3580805388972377,1.8328571428571037,52.55107804229338,5.618101245002011,31.82051736548553,9.792626728109564,13.501608634272808,3364.780785784329,3358.99,3353.199214215669,2025-07-15 15:00:00
467,467,2025-07-14 16:00:00,3350.51,12688.89,IMPERIUM,IMPERIUM,472,472,2025-07-21 15:00:00,3375.09,12709.91,25.86,,,2025.07.14 16:00,3349.85,3352.37,3346.67,3352.22,81.0,31.980852752163727,3360.438000000004,-4.871534792349848,-3.827323699403807,3.681428571428508,67.46168261373063,4.2975818792410125,28.53500510094613,14.597125787179053,8.94002022293755,3375.1625544584545,3360.438,3345.713445541545,2025-07-14 16:00:00,2025.07.21 15:00,3374.94,3376.64,3374.64,3375.71,77.0,75.69212477751765,3368.9990000000025,2.534961965044204,1.904880590798676,1.8592857142857384,62.001480656739176,44.95673431455936,6.009094443779111,94.27599886653448,94.45292921304042,3377.5492278332217,3368.999,3360.448772166778,2025-07-21 15:00:00
468,468,2025-07-15 01:00:00,3344.52,12688.89,IMPERIUM,IMPERIUM,474,474,2025-07-22 11:00:00,3387.25,12711.2,1.29,,,2025.07.15 01:00,3343.63,3344.01,3342.38,3342.44,99.0,34.961883126842395,3344.2200000000034,-1.480449631036663,-1.4403297653756637,1.2092857142856408,30.63010009931077,22.029914513255584,24.064339548123986,36.12637362637526,24.84307321050445,3347.741908573487,3344.2200000000003,3340.6980914265137,2025-07-15 01:00:00,2025.07.22 11:00,3387.1,3387.13,3385.75,3386.54,76.0,54.92486491827517,3384.933500000004,-0.1212828035017992,-0.6014193131328748,1.3235714285714204,10.58157704909822,20.595216902360853,16.71413218661514,89.08780903665688,82.99693592408025,3386.6936281203366,3384.9335,3383.173371879664,2025-07-22 11:00:00
470,470,2025-07-15 16:00:00,3349.23,12684.05,IMPERIUM,IMPERIUM,476,476,2025-07-22 15:00:00,3391.09,12715.03,3.83,,,2025.07.15 16:00,3348.39,3351.27,3346.16,3350.94,91.0,42.5689950115372,3353.2745000000045,-2.431348644163336,-2.425525276413765,4.10499999999999,41.61592706237755,12.031493016896606,28.23978952683797,29.07699665231792,35.66076837238946,3358.908232244259,3353.2745000000004,3347.6407677557418,2025-07-15 16:00:00,2025.07.22 15:00,3390.94,3392.21,3390.5,3391.9,80.0,76.69373143468522,3388.024000000004,0.9656881677469756,0.4321884382684542,1.3342857142857774,29.01051307882078,30.0613313379109,7.45787721760507,87.40409207161242,87.03313878505894,3390.8826388369293,3388.024,3385.1653611630704,2025-07-22 15:00:00
471,471,2025-07-15 19:00:00,3329.01,12684.05,IMPERIUM,IMPERIUM,477,477,2025-07-22 16:09:40,3412.78,12798.8,83.77,tp 3412.78,tp 3412.78,2025.07.15 19:00,3328.35,3328.46,3325.65,3326.48,81.0,29.451393453755813,3339.4770000000035,-5.283513630219204,-3.798072442838958,3.531428571428549,41.85509495065541,14.067240850533652,42.181376589416,10.602798708289152,13.96459851101936,3357.421925856632,3339.4770000000003,3321.532074143369,2025-07-15 19:00:00,2025.07.22 16:05,3409.15,3413.12,3409.09,3412.31,78.0,87.8298120673022,3397.1880000000037,5.333689176529788,3.808147325581673,3.2421428571427926,74.58372952065943,46.38960360310337,2.9553717346300936,96.56457624372152,92.98897323211222,3411.644859409983,3397.188000000001,3382.731140590018,2025-07-22 16:05:00
473,473,2025-07-22 09:00:00,3385.96,12709.91,IMPERIUM,IMPERIUM,479,479,2025-07-22 18:03:40,3428.06,12882.34,83.54,tp 3428.06,tp 3428.06,2025.07.22 09:00,3385.17,3386.46,3384.13,3386.4,84.0,41.93855209424296,3387.836500000004,-1.1406879000132903,-0.9022244652937198,1.7750000000000032,26.91388327420431,15.011030642968912,21.030260966666383,16.50395165039408,13.437878093398185,3390.872499176548,3387.8365,3384.800500823452,2025-07-22 09:00:00,2025.07.22 18:00,3425.86,3429.54,3423.54,3429.3,84.0,78.05378843966321,3419.217000000004,6.0824395857507625,5.6341542229397055,4.445714285714247,46.87771951079991,31.92707688351061,10.495378867239436,96.2453952961184,93.59513274046064,3430.364360405046,3419.217,3408.069639594953,2025-07-22 18:00:00
475,475,2025-07-22 14:00:00,3387.26,12711.2,IMPERIUM,IMPERIUM,480,480,2025-07-23 03:24:40,3436.53,12968.36,86.02,tp 3436.53,tp 3436.53,2025.07.22 14:00,3386.67,3387.22,3386.52,3386.87,74.0,50.35398504994602,3386.4585000000043,0.0452530422417112,0.0277364516136043,1.098571428571381,15.074808582752912,15.51527933343462,11.979002350829091,52.10355987054693,57.58660988824967,3387.912890250242,3386.4585,3385.0041097497574,2025-07-22 14:00:00,2025.07.23 03:20,3433.54,3438.35,3433.33,3437.16,77.0,74.98945710101414,3429.3705000000064,1.119279316536904,0.0056168776709099,2.6557142857143146,26.56998704831492,33.234710721876425,10.24488234034823,87.82699686082952,83.62412402632762,3434.4698508410384,3429.3705,3424.2711491589616,2025-07-23 03:20:00
478,478,2025-07-22 17:00:00,3412.68,12798.8,IMPERIUM,IMPERIUM,481,481,2025-07-23 09:00:00,3420.03,12975.71,7.35,,,2025.07.22 17:00,3411.91,3412.39,3404.54,3410.58,78.0,59.13217187892289,3409.426500000004,5.29037482918875,6.153056830029287,4.127857142857085,57.55498857475461,27.513769906543125,26.33264457463098,62.27621483375959,76.71315368386684,3421.671336095269,3409.4265000000005,3397.1816639047315,2025-07-22 17:00:00,2025.07.23 09:00,3419.88,3421.82,3419.87,3421.33,106.0,48.94027772625555,3421.413000000007,-0.9884236829780092,-0.8792906801259913,1.892142857142818,24.026178243476107,25.05830304997852,19.90628882887312,56.0290117860388,42.07915011400945,3424.632975776307,3421.4130000000005,3418.193024223694,2025-07-23 09:00:00
