entry_order,entry_deal,entry_time,entry_price,entry_balance,entry_comment_deal,entry_comment_order,exit_order,exit_deal,exit_time,exit_price,exit_balance,profit,exit_comment_deal,exit_comment_order,entry_Timestamp,entry_Open,entry_High,entry_Low,entry_Close,entry_Spread (Pips),entry_RSI(14),"entry_MA(20,SMA)",entry_MACD Main,entry_MACD Signal,entry_ATR(14),entry_ADX(14),entry_plusDI(14),entry_minusDI(14),entry_StochK(14),entry_StochD(14),entry_BB_Upper,entry_BB_Mid,entry_BB_Lower,entry_candle_time,exit_Timestamp,exit_Open,exit_High,exit_Low,exit_Close,exit_Spread (Pips),exit_RSI(14),"exit_MA(20,SMA)",exit_MACD Main,exit_MACD Signal,exit_ATR(14),exit_ADX(14),exit_plusDI(14),exit_minusDI(14),exit_StochK(14),exit_StochD(14),exit_BB_Upper,exit_BB_Mid,exit_BB_Lower,exit_candle_time,duration_hours,trade_duration_minutes,cluster
470,470,2025-07-15 16:00:00,3349.23,12684.05,IMPERIUM,IMPERIUM,476,476,2025-07-22 15:00:00,3391.09,12715.03,3.83,,,2025.07.15 16:00,3348.39,3351.27,3346.16,3350.94,91.0,42.5689950115372,3353.2745000000045,-2.431348644163336,-2.425525276413765,4.10499999999999,41.61592706237755,12.031493016896606,28.23978952683797,29.07699665231792,35.66076837238946,3358.908232244259,3353.2745000000004,3347.6407677557418,2025-07-15 16:00:00,2025.07.22 15:00,3390.94,3392.21,3390.5,3391.9,80.0,76.69373143468522,3388.024000000004,0.9656881677469756,0.4321884382684542,1.3342857142857774,29.01051307882078,30.0613313379109,7.45787721760507,87.40409207161242,87.03313878505894,3390.8826388369293,3388.024,3385.1653611630704,2025-07-22 15:00:00,167.0,10020.0,1
471,471,2025-07-15 19:00:00,3329.01,12684.05,IMPERIUM,IMPERIUM,477,477,2025-07-22 16:09:40,3412.78,12798.8,83.77,tp 3412.78,tp 3412.78,2025.07.15 19:00,3328.35,3328.46,3325.65,3326.48,81.0,29.451393453755813,3339.4770000000035,-5.283513630219204,-3.798072442838958,3.531428571428549,41.85509495065541,14.067240850533652,42.181376589416,10.602798708289152,13.96459851101936,3357.421925856632,3339.4770000000003,3321.532074143369,2025-07-15 19:00:00,2025.07.22 16:05,3409.15,3413.12,3409.09,3412.31,78.0,87.8298120673022,3397.188000000004,5.333689176529788,3.808147325581673,3.2421428571427926,74.58372952065943,46.38960360310337,2.9553717346300936,96.56457624372152,92.98897323211222,3411.644859409983,3397.188000000001,3382.731140590018,2025-07-22 16:05:00,165.1611111111111,9909.666666666666,1
491,491,2025-07-25 01:00:00,3368.95,12871.93,IMPERIUM,IMPERIUM,497,497,2025-07-28 16:53:40,3309.71,12686.56,-59.24,sl 3309.71,sl 3309.71,2025.07.25 01:00,3368.0,3369.42,3367.46,3368.83,85.0,45.80086138525004,3369.661500000008,-0.7156082185260857,-0.5444073520966789,1.1371428571427733,34.8837516395195,18.5760061092389,19.6767937832002,23.88469457789802,12.793006537330267,3372.6151098252813,3369.6615,3366.707890174718,2025-07-25 01:00:00,2025.07.28 16:50,3317.11,3317.84,3304.96,3306.04,78.0,14.980670287582823,3326.4250000000097,-4.442298071515779,-2.4613972030273312,3.9921428571428272,51.5450488982568,3.5515323812531845,37.44186244350574,4.555952131010053,11.840675272404958,3337.9959282255145,3326.425,3314.854071774486,2025-07-28 16:50:00,87.89444444444445,5273.666666666667,1
496,496,2025-07-28 16:00:00,3328.7,12745.8,IMPERIUM,IMPERIUM,502,502,2025-07-31 13:00:00,3306.4,12676.95,-7.04,,,2025.07.28 16:00,3328.06,3330.06,3327.76,3329.35,79.0,40.07934083341712,3332.3975000000096,-2.18869887625533,-1.7973749118811682,2.886428571428507,41.38851115690168,11.293589271506193,17.354439411167842,27.97711908476341,21.23631968404439,3339.736693075537,3332.3975,3325.0583069244635,2025-07-28 16:00:00,2025.07.31 13:00,3306.25,3307.54,3305.82,3307.42,72.0,50.791840841689,3308.8625000000125,0.3650753029105544,0.9843026936382216,2.375714285714219,29.408978865937808,10.191241810591492,19.63267715386002,33.495934959351295,33.88888888889179,3313.0643418580435,3308.8625000000006,3304.660658141958,2025-07-31 13:00:00,69.0,4140.0,1
498,498,2025-07-28 17:00:00,3302.54,12686.56,IMPERIUM,IMPERIUM,504,504,2025-07-31 22:00:00,3295.52,12675.92,-1.03,,,2025.07.28 17:00,3301.77,3308.45,3301.32,3307.0,78.0,25.38187403345588,3323.6300000000097,-6.317830945975857,-3.358339170741942,4.619999999999967,59.94133444364076,2.66759543303017,33.664277916278415,8.571083172146695,5.575108213671967,3340.517069609616,3323.63,3306.742930390385,2025-07-28 17:00:00,2025.07.31 22:00,3295.37,3296.01,3295.0,3295.37,72.0,51.74212736233348,3294.819500000013,0.0229196291338666,-0.0678377212920917,1.3485714285713857,13.164837265276084,16.132257494053732,11.35341316900394,63.14553990610807,59.46791862285439,3296.568001930225,3294.8195,3293.070998069775,2025-07-31 22:00:00,77.0,4620.0,1
499,499,2025-07-28 20:00:00,3312.39,12686.56,IMPERIUM,IMPERIUM,506,506,2025-08-01 15:31:40,3318.36,12710.6,34.68,tp 3318.36,tp 3318.36,2025.07.28 20:00,3311.82,3312.02,3309.68,3310.4,71.0,39.43543997937229,3313.281500000009,-0.741758611680325,-0.6004408694235731,1.6500000000000052,34.77172755164356,6.633331728310042,28.366372709697195,12.89036544850558,17.056472066414983,3316.023669031989,3313.2815,3310.539330968011,2025-07-28 20:00:00,2025.08.01 15:30,3300.99,3330.46,3300.99,3327.66,78.0,85.96826403974984,3300.983000000011,3.635875306350045,1.63370147810602,4.283571428571366,32.36674956873952,32.998317891427966,10.235328822015587,87.15880893300232,87.04463753119548,3313.5081859866423,3300.983,3288.4578140133563,2025-08-01 15:30:00,91.52777777777776,5491.666666666667,1
501,501,2025-07-30 16:00:00,3313.44,12683.99,IMPERIUM,IMPERIUM,508,508,2025-08-04 16:47:40,3381.33,12789.39,78.79,tp 3381.33,tp 3381.33,2025.07.30 16:00,3312.81,3315.14,3311.32,3311.36,78.0,20.95111545748261,3324.483000000008,-3.596013553325065,-1.4730911070130417,3.458571428571319,28.566430309308032,16.538915232389606,37.05120110515938,6.2940501557123945,6.577798342060653,3335.7576265570087,3324.483,3313.208373442992,2025-07-30 16:00:00,2025.08.04 16:45,3375.62,3382.12,3375.62,3381.26,77.0,78.06156360880128,3370.07350000001,3.680599224279376,2.7881248686699776,3.395714285714302,41.02061280702466,33.98933655730874,10.525035569708043,91.87408491947365,89.81363760493974,3380.878876948539,3370.073500000001,3359.2681230514627,2025-08-04 16:45:00,120.79444444444444,7247.666666666667,1
503,503,2025-07-31 14:00:00,3296.55,12676.95,IMPERIUM,IMPERIUM,509,509,2025-08-05 16:00:00,3365.97,12842.97,53.58,,,2025.07.31 14:00,3295.83,3298.31,3294.67,3297.94,75.0,33.79706719366726,3303.5120000000124,-2.502902177253418,-1.4020228702855737,2.341428571428471,58.27261933524988,9.716724562571349,41.83162649629566,16.938870741949934,9.110041101210737,3311.048486183892,3303.512,3295.975513816107,2025-07-31 14:00:00,2025.08.05 16:00,3365.82,3367.9,3365.52,3366.5,84.0,74.18105813716119,3356.997500000012,2.593081794419504,0.9434350771056996,2.8264285714285697,55.21844532852492,40.70533677270454,5.496043579551878,94.51055662187991,94.36388090581956,3369.024088668447,3356.9975000000004,3344.970911331554,2025-08-05 16:00:00,122.0,7320.0,1
505,505,2025-08-01 05:00:00,3283.68,12675.92,IMPERIUM,IMPERIUM,510,510,2025-08-05 16:00:00,3365.97,12884.54,41.57,,,2025.08.01 05:00,3282.9,3289.57,3282.86,3288.23,83.0,49.30347072271473,3288.791500000012,-1.259270619666495,-0.6449301807347024,2.6714285714285926,30.483152509444466,19.906486564425613,29.39092576913194,26.97350069734942,15.363750496565004,3293.987353250429,3288.7915,3283.59564674957,2025-08-01 05:00:00,2025.08.05 16:00,3365.82,3367.9,3365.52,3366.5,84.0,74.18105813716119,3356.997500000012,2.593081794419504,0.9434350771056996,2.8264285714285697,55.21844532852492,40.70533677270454,5.496043579551878,94.51055662187991,94.36388090581956,3369.024088668447,3356.9975000000004,3344.970911331554,2025-08-05 16:00:00,107.0,6420.0,1
516,516,2025-08-06 12:00:00,3365.37,12890.42,IMPERIUM,IMPERIUM,518,518,2025-08-07 11:00:00,3395.9,12920.95,30.53,,,2025.08.06 12:00,3364.64,3366.7,3364.64,3365.92,83.0,38.56118241744972,3369.06400000001,-2.171750118073305,-1.984499605375664,2.3057142857142874,38.60817697072273,8.758199194756253,18.696148291801315,7.098239636570079,7.975595094283925,3376.3274025084665,3369.064,3361.800597491533,2025-08-06 12:00:00,2025.08.07 11:00,3395.75,3396.04,3390.92,3391.79,78.0,62.16203939019517,3388.9100000000126,4.101129873696664,3.979941819074528,2.5664285714285464,70.77954898191811,22.63582877250859,11.36923789063704,77.98189563365311,87.72374934584174,3399.09671291438,3388.91,3378.72328708562,2025-08-07 11:00:00,23.0,1380.0,1
517,517,2025-08-06 13:00:00,3359.23,12890.42,IMPERIUM,IMPERIUM,520,520,2025-08-07 13:00:00,3376.47,12918.75,-2.2,,,2025.08.06 13:00,3358.48,3359.85,3357.8,3359.26,80.0,27.44547317101912,3363.95800000001,-2.732357638263693,-2.2324073752628686,1.8785714285713644,51.95735264630199,4.98853301430162,34.24535296485395,15.686274509802423,13.71168583723935,3368.903610579089,3363.958,3359.012389420911,2025-08-06 13:00:00,2025.08.07 13:00,3376.32,3376.49,3374.08,3375.7,81.0,42.79687689483352,3377.250500000013,-1.7183639291692998,-1.893161698562868,2.856428571428575,19.29872646312351,18.468266074190087,29.72382627342161,42.65118141770117,51.24358877256517,3380.9830727052527,3377.2505,3373.517927294746,2025-08-07 13:00:00,24.0,1440.0,1
531,531,2025-08-11 01:01:00,3403.98,12906.24,IMPERIUM,IMPERIUM,536,536,2025-08-18 12:00:00,3348.44,12860.02,-33.47,,,2025.08.11 01:00,3403.25,3404.58,3396.94,3399.86,88.0,58.93845694803053,3396.104500000012,0.5635622205845721,0.103886578527097,2.8664285714286333,18.549260759212203,25.846694774301582,14.152810833488855,66.03912882982904,69.27741075937216,3399.5061964885185,3396.1045,3392.7028035114813,2025-08-11 01:00:00,2025.08.18 12:00,3348.29,3349.46,3347.82,3348.7,67.0,51.025712692288806,3348.1305000000066,-0.3937978589106023,-0.7658936203003576,1.7657142857142578,19.274407988990305,20.606056851537915,14.95666561635887,72.18695903058175,65.49396146790707,3351.524998342908,3348.1305,3344.736001657093,2025-08-18 12:00:00,178.98333333333332,10739.0,1
533,533,2025-08-11 04:00:00,3381.91,12893.49,IMPERIUM,IMPERIUM,538,538,2025-08-19 12:00:00,3337.78,12863.29,3.27,,,2025.08.11 04:00,3381.01,3383.47,3378.36,3380.93,83.0,25.65735347519113,3388.012500000012,-3.1542055266040734,-2.450933971767056,2.970714285714317,54.08782793477806,5.772010751512124,32.14328412645932,11.512648425400126,12.754892169978795,3396.5149299467857,3388.0125,3379.510070053214,2025-08-11 04:00:00,2025.08.19 12:00,3337.63,3339.13,3337.15,3338.52,58.99999999999999,52.06122409354391,3338.4675000000043,0.0990938161885424,0.1267991053822292,1.4842857142856805,18.41186170765526,13.77684706170951,18.09938766177608,46.26307922272391,47.9571499750918,3340.164271935176,3338.4675,3336.7707280648247,2025-08-19 12:00:00,200.0,12000.0,1
534,534,2025-08-11 08:00:00,3376.01,12893.49,IMPERIUM,IMPERIUM,539,539,2025-08-19 19:26:40,3319.03,12806.31,-56.98,sl 3319.03,sl 3319.03,2025.08.11 08:00,3375.21,3375.5,3374.08,3374.33,95.0,40.31862635902655,3376.481500000012,-0.4538605604357144,-0.1687112264737175,1.6464285714284748,20.974679702296623,9.88464188344124,27.26505941793835,15.625000000001904,32.68162772104847,3378.8937875035954,3376.4815000000003,3374.0692124964053,2025-08-11 08:00:00,2025.08.19 19:25,3319.62,3319.96,3318.53,3319.24,34.0,32.79886960382228,3322.7930000000056,-2.6782297618201483,-2.647884714396221,1.972142857142818,28.580985024323645,9.93197209873314,29.403458655492443,9.461358313815357,10.188422084021935,3326.323360321553,3322.793,3319.2626396784467,2025-08-19 19:25:00,203.44444444444449,12206.666666666666,1
535,535,2025-08-11 18:00:00,3346.71,12893.49,IMPERIUM,IMPERIUM,542,542,2025-08-20 13:00:00,3325.97,12814.55,8.24,,,2025.08.11 18:00,3346.08,3348.57,3345.4,3346.34,74.0,39.0668549458891,3352.816500000012,-2.2573314978385497,-1.0515489459012144,3.904285714285659,40.10551553047879,13.30746808949981,27.6078849973706,24.883068288119667,26.45774867477532,3363.162104428935,3352.8165,3342.470895571065,2025-08-11 18:00:00,2025.08.20 13:00,3325.82,3326.29,3325.35,3325.63,66.0,55.60122235546664,3324.656000000006,0.6816956146112716,0.689730932634242,1.475714285714261,38.52536852454781,15.552408070633284,7.254605102128863,74.0031897926653,75.55889224878793,3327.8646470669114,3324.656,3321.4473529330885,2025-08-20 13:00:00,211.0,12660.0,1
537,537,2025-08-18 18:00:00,3334.51,12860.02,IMPERIUM,IMPERIUM,544,544,2025-08-22 17:19:40,3365.78,12846.4,31.85,tp 3365.78,tp 3365.78,2025.08.18 18:00,3334.05,3334.94,3332.33,3332.33,55.0,30.701061827510287,3336.552500000006,-2.486693401147932,-2.433760329011501,2.580714285714279,39.91350428979289,9.22846005863501,20.286333516644945,14.537654909438412,22.36561181480114,3341.374660822702,3336.5525,3331.7303391772984,2025-08-18 18:00:00,2025.08.22 17:15,3358.58,3367.24,3356.88,3365.2,69.0,89.94765300826184,3333.9555000000064,7.281991237627608,2.7980161179018497,5.308571428571424,60.68179700960439,41.20794986726955,3.391484677817925,94.78099611444692,89.57932681024475,3358.067596943237,3333.955500000001,3309.843403056765,2025-08-22 17:15:00,95.32777777777778,5719.666666666667,1
540,540,2025-08-19 20:00:00,3317.5,12806.31,IMPERIUM,IMPERIUM,546,546,2025-08-26 07:00:00,3372.06,12846.84,0.44,,,2025.08.19 20:00,3317.24,3318.67,3316.65,3317.89,35.0,33.83788790146332,3320.924000000006,-2.697849373070767,-2.734584402632744,1.816428571428544,28.56106372325052,11.082374731030256,22.70154469896098,8.221024258757826,7.035993159576724,3326.2038537858543,3320.924,3315.6441462141456,2025-08-19 20:00:00,2025.08.26 07:00,3371.91,3373.3,3371.76,3372.94,78.0,49.80379569105573,3373.102500000009,-0.4450643525319719,-0.5461395216473726,1.5635714285715,13.944338955590364,21.34580868997575,20.675328741113216,50.749711649363626,44.89633282211763,3377.184493998036,3373.1025,3369.0205060019643,2025-08-26 07:00:00,155.0,9300.0,1
541,541,2025-08-20 07:00:00,3317.73,12806.31,IMPERIUM,IMPERIUM,548,548,2025-08-26 15:00:00,3377.3,12852.02,5.18,,,2025.08.20 07:00,3317.27,3318.17,3316.88,3317.96,61.0,61.03111729390756,3315.919000000006,0.8730569731496871,0.7284927534645758,1.36571428571423,35.39554076062104,15.811509842584863,8.565580530467352,89.2067620286096,88.75190992128547,3319.222391590472,3315.9190000000003,3312.6156084095287,2025-08-20 07:00:00,2025.08.26 15:00,3377.15,3378.17,3376.51,3376.62,78.0,56.27717914248573,3374.381500000008,1.316842577713942,1.157336011091474,1.9614285714285888,35.508305049970794,23.12145262299595,17.503128153662747,73.3227344992064,81.15176839450358,3381.991893616628,3374.3815000000004,3366.771106383373,2025-08-26 15:00:00,152.0,9120.0,1
543,543,2025-08-21 15:00:00,3333.93,12814.55,IMPERIUM,IMPERIUM,550,550,2025-08-26 19:00:00,3386.52,12866.47,14.45,,,2025.08.21 15:00,3333.23,3337.97,3333.23,3337.39,71.0,61.15826309790642,3331.619500000005,-0.6093016053205247,-1.8409236428858573,2.296428571428531,33.93251120163362,33.543093466934714,12.150561647916952,94.975530179444,89.32333294010891,3338.283116060369,3331.6195000000007,3324.9558839396323,2025-08-21 15:00:00,2025.08.26 19:00,3386.37,3386.78,3385.08,3386.43,61.0,74.29527690872408,3380.615500000008,2.826462319949769,2.2813800208229043,2.0228571428571707,65.82413778607489,35.97438163940413,7.997470859994012,83.20610687022784,89.66764361255987,3388.2814832376544,3380.6155,3372.9495167623454,2025-08-26 19:00:00,124.0,7440.0,1
553,553,2025-08-27 08:00:00,3375.27,12940.94,IMPERIUM,IMPERIUM,560,560,2025-08-28 12:00:00,3400.52,13061.74,41.29,,,2025.08.27 08:00,3374.6,3375.83,3373.94,3374.89,71.0,25.541716165248687,3378.3755000000083,-2.4568649970065053,-2.1976160637206164,1.359999999999982,75.5894717474949,9.614719662555837,29.918511438924355,10.759969902181076,7.4473637549528116,3384.098696571846,3378.3755,3372.6523034281527,2025-08-27 08:00:00,2025.08.28 12:00,3400.37,3401.05,3399.98,3400.94,67.0,69.50917127364477,3396.466500000012,1.8884400798024217,1.3228173332341462,1.781428571428625,50.83885413581871,24.7594622980195,3.7217956471440328,94.837209302325,92.2005204682587,3401.1954291599686,3396.4665,3391.737570840032,2025-08-28 12:00:00,28.0,1680.0,1
571,571,2025-09-01 13:00:00,3469.77,13127.52,IMPERIUM,IMPERIUM,574,574,2025-09-02 14:00:00,3485.52,13127.88,7.63,,,2025.09.01 13:00,3469.08,3469.45,3465.82,3468.58,64.0,35.82964456775069,3473.194500000012,-2.1527788715779934,-1.7318369596457603,2.3292857142857075,59.13085764812484,4.51251826298724,22.815595575698264,16.225749559082846,12.009614863740495,3480.564798433578,3473.1945,3465.8242015664223,2025-09-01 13:00:00,2025.09.02 14:00,3485.37,3486.21,3484.06,3485.44,65.0,65.2827760176803,3480.3640000000123,1.482672885361353,0.7105521005359307,2.4599999999999187,30.21263763341144,30.156142215224392,7.525154829566152,93.946410850149,89.23926374253556,3486.248924468505,3480.3640000000005,3474.479075531496,2025-09-02 14:00:00,25.0,1500.0,1
607,607,2025-09-10 01:00:00,3624.01,13290.52,IMPERIUM,IMPERIUM,608,608,2025-09-10 06:00:00,3635.85,13302.36,11.84,,,2025.09.10 01:00,3623.55,3627.27,3622.57,3626.96,61.0,33.10090088476224,3630.4315000000097,-2.935905356208877,-2.8524651111410733,2.154285714285677,41.218959029660354,8.597812119556325,36.82053679171343,23.784722222220363,20.271512065654203,3635.465084309416,3630.4315,3625.397915690584,2025-09-10 01:00:00,2025.09.10 06:00,3635.7,3636.43,3634.87,3636.06,68.0,62.98337684126118,3631.6890000000094,2.005513838630577,1.5419306530415944,2.3907142857142465,35.848362053777734,23.279542565189235,12.279108710759148,81.98898607062031,87.12995115983128,3639.501218378924,3631.689,3623.876781621075,2025-09-10 06:00:00,5.0,300.0,1
612,612,2025-09-11 09:00:00,3625.36,13295.29,IMPERIUM,IMPERIUM,618,618,2025-09-15 12:00:00,3645.23,13275.78,-4.25,,,2025.09.11 09:00,3624.8,3627.54,3622.34,3626.03,71.0,35.38479335247976,3629.952500000009,-1.931685656993977,-1.4762453678280132,2.7042857142856698,28.87001293821645,10.188640816487297,30.186648501602072,21.40883977900521,25.99848165043303,3634.4222242644255,3629.9525,3625.482775735573,2025-09-11 09:00:00,2025.09.15 12:00,3645.08,3645.5,3644.29,3644.58,71.0,62.16009106246767,3641.6815000000097,0.7606909796149921,0.444411614399367,1.91142857142857,20.063690719310245,20.0917604514556,9.200844268916912,72.72727272727299,54.832900100731,3645.464579565645,3641.6815,3637.898420434355,2025-09-15 12:00:00,99.0,5940.0,1
613,613,2025-09-11 15:00:00,3617.18,13295.29,IMPERIUM,IMPERIUM,620,620,2025-09-15 16:00:00,3650.05,13283.01,7.23,,,2025.09.11 15:00,3616.62,3619.08,3616.13,3618.22,71.0,43.15323049378384,3619.93650000001,-1.4597774650860629,-1.1505249768524894,1.9357142857141951,27.81915838724596,14.804792624689968,17.668861235594292,26.01527945315708,19.244536624699847,3624.2723887208977,3619.9365000000007,3615.600611279104,2025-09-11 15:00:00,2025.09.15 16:00,3649.9,3650.59,3647.7,3648.5,71.0,63.18676560317429,3643.6765000000096,1.360611232588326,0.0850080847473158,3.0149999999999864,33.19321643503258,26.01002208665548,10.62048580708386,86.51074887786507,87.67887302774825,3650.246566285815,3643.6765,3637.106433714185,2025-09-15 16:00:00,97.0,5820.0,1
617,617,2025-09-12 20:00:00,3649.48,13280.03,IMPERIUM,IMPERIUM,624,624,2025-09-16 09:47:40,3691.6,13359.42,74.42,tp 3691.60,tp 3691.60,2025.09.12 20:00,3648.87,3649.52,3648.83,3649.27,76.0,61.952960200730864,3645.8995000000114,0.4001195578671286,-0.3402450011688449,1.3257142857142623,41.23091592889234,38.96982824461075,8.974201796672427,95.54013875124072,96.22520395920353,3649.523439707005,3645.8995,3642.275560292997,2025-09-12 20:00:00,2025.09.16 09:45,3689.55,3692.33,3688.76,3690.19,71.0,73.67565328915268,3684.045000000011,1.6707510007145174,0.7447126468115524,2.2457142857142407,29.64947756463497,38.09336421378743,10.37811999979132,91.02691924227246,91.04666128178955,3689.234996146434,3684.045,3678.855003853565,2025-09-16 09:45:00,85.79444444444445,5147.666666666667,1
626,626,2025-09-17 05:00:00,3679.53,13433.84,IMPERIUM,IMPERIUM,631,631,2025-09-17 10:00:00,3674.92,13432.74,-4.56,,,2025.09.17 05:00,3678.93,3679.64,3676.97,3678.36,71.0,24.23806514387545,3686.752000000009,-3.8260777513701214,-2.596956763003184,3.092142857142835,69.71470543148403,7.89379508521574,32.5762484965458,19.148081173398776,13.988716562067324,3698.8882590611775,3686.752,3674.615740938824,2025-09-17 05:00:00,2025.09.17 10:00,3674.77,3676.97,3670.05,3672.46,71.0,38.22546394061359,3676.271500000009,-1.9236841937895408,-1.719217081736861,2.961428571428554,33.51198791318577,12.43724457694333,29.69105063179501,45.29411764705918,39.10081410295814,3681.239587257688,3676.2715,3671.303412742312,2025-09-17 10:00:00,5.0,300.0,1
632,632,2025-09-17 12:00:00,3665.06,13432.74,IMPERIUM,IMPERIUM,635,635,2025-09-18 13:00:00,3671.56,13431.27,-7.97,,,2025.09.17 12:00,3664.5,3665.4,3663.58,3663.87,71.0,37.68080890012637,3666.3240000000096,-2.3630993409155963,-2.635600471962708,2.3578571428571067,47.15237832476067,10.489175083461117,23.347022511119068,31.116389548694183,31.382017468730822,3670.471700085589,3666.324,3662.17629991441,2025-09-17 12:00:00,2025.09.18 13:00,3671.41,3672.21,3671.11,3671.76,71.0,71.65903882194306,3666.645500000009,3.1014474340749985,2.9742602767792365,2.3449999999999367,55.92922170419862,27.025169221424548,6.88796097268278,88.16550045634473,86.22216790608127,3676.5571284736666,3666.6455,3656.7338715263327,2025-09-18 13:00:00,25.0,1500.0,1
641,641,2025-09-19 02:00:00,3640.62,13466.92,IMPERIUM,IMPERIUM,643,643,2025-09-22 08:24:40,3697.38,13536.46,31.65,tp 3697.38,tp 3697.38,2025.09.19 02:00,3640.01,3641.55,3639.83,3641.13,76.0,39.992187395367374,3642.6100000000088,-0.7800600955006303,-0.549546006809846,0.9692857142856668,47.92167221723613,14.159538374375812,36.867609068660784,20.592286501379064,12.587465929711424,3645.386537411958,3642.6100000000006,3639.833462588043,2025-09-19 02:00:00,2025.09.22 08:20,3695.9,3697.39,3695.68,3697.13,71.0,70.25144071770733,3693.04600000001,1.01505371137182,0.4608951837174714,1.3999999999999375,39.749287759278246,36.0150993588589,7.580942290886178,90.9957627118676,74.97398570443654,3697.0150422018414,3693.0460000000007,3689.076957798159,2025-09-22 08:20:00,78.41111111111111,4704.666666666667,1
655,655,2025-09-25 05:00:00,3736.22,13604.25,IMPERIUM,IMPERIUM,660,660,2025-09-26 07:00:00,3745.43,13656.25,13.45,,,2025.09.25 05:00,3735.66,3735.98,3731.34,3731.59,71.0,30.47733435740016,3743.181000000007,-2.1827528155740765,-0.4703432621214521,3.815714285714266,40.01165151323269,6.986643800175417,31.64316209253677,7.226334242306244,10.370358588803091,3753.1571754194674,3743.180999999999,3733.204824580531,2025-09-25 05:00:00,2025.09.26 07:00,3745.28,3745.4,3744.64,3745.09,71.0,61.23140558235762,3740.922000000012,1.093722761222125,0.0211163553955924,2.1107142857143057,44.472167341858245,27.859250854042457,10.320500427443005,95.67489114658866,97.22616705830062,3747.705543616724,3740.922,3734.1384563832753,2025-09-26 07:00:00,26.0,1560.0,1
772,772,2025-10-27 11:00:00,4068.33,14333.31,IMPERIUM,IMPERIUM,775,775,2025-10-27 16:00:00,4045.63,14354.77,21.46,,,2025.10.27 11:00,4067.77,4068.12,4063.95,4064.72,71.0,34.89303636455605,4073.302500000012,-2.639031750990398,-1.886568464873416,3.975714285714313,43.55520762971528,7.140571341547344,24.974142958593667,13.541255428346002,15.381968911509182,4084.4623743272496,4073.3025,4062.142625672751,2025-10-27 11:00:00,2025.10.27 16:00,4045.48,4049.85,4045.48,4046.64,76.0,61.42991192888103,4032.206500000011,1.9388914701476097,-0.4816254109092015,6.4242857142857535,36.82338513520345,35.44212554412702,8.327286054297366,87.9510471864747,88.1336355065855,4048.426216736121,4032.2065,4015.9867832638793,2025-10-27 16:00:00,5.0,300.0,1
