time,total_open,cluster_0_open,cluster_1_open,cluster_2_open,cluster_3_open,total_exposure_value,hour,session
2025-03-30 08:00:00,1,1,0,0,0,10.37,8,London
2025-03-30 09:00:00,1,1,0,0,0,10.37,9,London
2025-03-30 10:00:00,1,1,0,0,0,10.37,10,London
2025-03-30 11:00:00,1,1,0,0,0,10.37,11,London
2025-03-30 12:00:00,1,1,0,0,0,10.37,12,NY Overlap
2025-03-30 13:00:00,1,1,0,0,0,10.37,13,NY Overlap
2025-03-30 14:00:00,1,1,0,0,0,10.37,14,NY Overlap
2025-03-30 15:00:00,1,1,0,0,0,10.37,15,NY Overlap
2025-03-30 16:00:00,1,1,0,0,0,10.37,16,NY Overlap
2025-03-30 17:00:00,1,1,0,0,0,10.37,17,Late US
2025-03-30 18:00:00,1,1,0,0,0,10.37,18,Late US
2025-03-30 19:00:00,1,1,0,0,0,10.37,19,Late US
2025-03-30 20:00:00,1,1,0,0,0,10.37,20,Late US
2025-03-30 21:00:00,1,1,0,0,0,10.37,21,Late US
2025-03-30 22:00:00,1,1,0,0,0,10.37,22,Late US
2025-03-30 23:00:00,1,1,0,0,0,10.37,23,Late US
2025-03-31 00:00:00,1,1,0,0,0,10.37,0,Asian
2025-03-31 01:00:00,1,1,0,0,0,10.37,1,Asian
2025-03-31 02:00:00,0,0,0,0,0,0.0,2,Asian
2025-03-31 03:00:00,0,0,0,0,0,0.0,3,Asian
2025-03-31 04:00:00,1,1,0,0,0,28.21,4,Asian
2025-03-31 05:00:00,1,1,0,0,0,28.21,5,Asian
2025-03-31 06:00:00,1,1,0,0,0,28.21,6,Asian
2025-03-31 07:00:00,1,1,0,0,0,28.38,7,Asian
2025-03-31 08:00:00,1,1,0,0,0,28.38,8,London
2025-03-31 09:00:00,1,1,0,0,0,28.38,9,London
2025-03-31 10:00:00,1,1,0,0,0,28.38,10,London
2025-03-31 11:00:00,1,1,0,0,0,28.38,11,London
2025-03-31 12:00:00,1,1,0,0,0,28.38,12,NY Overlap
2025-03-31 13:00:00,1,1,0,0,0,28.38,13,NY Overlap
2025-03-31 14:00:00,1,1,0,0,0,28.38,14,NY Overlap
2025-03-31 15:00:00,1,1,0,0,0,28.38,15,NY Overlap
2025-03-31 16:00:00,1,1,0,0,0,28.38,16,NY Overlap
2025-03-31 17:00:00,1,1,0,0,0,28.38,17,Late US
2025-03-31 18:00:00,1,1,0,0,0,28.38,18,Late US
2025-03-31 19:00:00,1,1,0,0,0,28.38,19,Late US
2025-03-31 20:00:00,1,1,0,0,0,28.38,20,Late US
2025-03-31 21:00:00,1,1,0,0,0,28.38,21,Late US
2025-03-31 22:00:00,1,1,0,0,0,28.38,22,Late US
2025-03-31 23:00:00,1,1,0,0,0,28.38,23,Late US
2025-04-01 00:00:00,1,1,0,0,0,28.38,0,Asian
2025-04-01 01:00:00,1,1,0,0,0,28.38,1,Asian
2025-04-01 02:00:00,1,1,0,0,0,28.38,2,Asian
2025-04-01 03:00:00,1,1,0,0,0,28.38,3,Asian
2025-04-01 04:00:00,1,1,0,0,0,28.38,4,Asian
2025-04-01 05:00:00,0,0,0,0,0,0.0,5,Asian
2025-04-01 06:00:00,0,0,0,0,0,0.0,6,Asian
2025-04-01 07:00:00,1,0,0,0,1,12.87,7,Asian
2025-04-01 08:00:00,1,0,0,0,1,12.87,8,London
2025-04-01 09:00:00,1,0,0,0,1,12.87,9,London
2025-04-01 10:00:00,1,0,0,0,1,12.87,10,London
2025-04-01 11:00:00,0,0,0,0,0,0.0,11,London
2025-04-01 12:00:00,1,1,0,0,0,1.8,12,NY Overlap
2025-04-01 13:00:00,1,1,0,0,0,1.8,13,NY Overlap
2025-04-01 14:00:00,1,1,0,0,0,1.8,14,NY Overlap
2025-04-01 15:00:00,1,1,0,0,0,1.8,15,NY Overlap
2025-04-01 16:00:00,1,1,0,0,0,1.8,16,NY Overlap
2025-04-01 17:00:00,0,0,0,0,0,0.0,17,Late US
2025-04-01 18:00:00,0,0,0,0,0,0.0,18,Late US
2025-04-01 19:00:00,2,0,1,1,0,25.4,19,Late US
2025-04-01 20:00:00,3,0,1,2,0,36.769999999999996,20,Late US
2025-04-01 21:00:00,2,0,1,1,0,29.53,21,Late US
2025-04-01 22:00:00,2,0,1,1,0,29.53,22,Late US
2025-04-01 23:00:00,2,0,1,1,0,29.53,23,Late US
2025-04-02 00:00:00,2,0,1,1,0,29.53,0,Asian
2025-04-02 01:00:00,2,0,1,1,0,29.53,1,Asian
2025-04-02 02:00:00,2,0,1,1,0,29.53,2,Asian
2025-04-02 03:00:00,2,0,1,1,0,29.53,3,Asian
2025-04-02 04:00:00,2,0,1,1,0,29.53,4,Asian
2025-04-02 05:00:00,2,0,1,1,0,29.53,5,Asian
2025-04-02 06:00:00,2,0,1,1,0,29.53,6,Asian
2025-04-02 07:00:00,2,0,1,1,0,29.53,7,Asian
2025-04-02 08:00:00,2,0,1,1,0,29.53,8,London
2025-04-02 09:00:00,2,0,1,1,0,29.53,9,London
2025-04-02 10:00:00,2,0,1,1,0,29.53,10,London
2025-04-02 11:00:00,2,0,1,1,0,29.53,11,London
2025-04-02 12:00:00,1,0,0,0,1,28.71,12,NY Overlap
2025-04-02 13:00:00,1,0,0,0,1,28.71,13,NY Overlap
2025-04-02 14:00:00,1,0,0,0,1,28.71,14,NY Overlap
2025-04-02 15:00:00,1,0,0,0,1,28.71,15,NY Overlap
2025-04-02 16:00:00,1,0,0,0,1,28.71,16,NY Overlap
2025-04-02 17:00:00,1,0,0,0,1,28.71,17,Late US
2025-04-02 18:00:00,1,0,0,0,1,28.71,18,Late US
2025-04-02 19:00:00,1,0,0,0,1,28.71,19,Late US
2025-04-02 20:00:00,1,0,0,0,1,28.71,20,Late US
2025-04-02 21:00:00,1,0,0,0,1,28.71,21,Late US
2025-04-02 22:00:00,1,0,0,0,1,28.71,22,Late US
2025-04-02 23:00:00,1,0,0,0,1,28.71,23,Late US
2025-04-03 00:00:00,1,0,0,0,1,28.71,0,Asian
2025-04-03 01:00:00,1,0,0,0,1,28.71,1,Asian
2025-04-03 02:00:00,1,0,0,0,1,28.71,2,Asian
2025-04-03 03:00:00,0,0,0,0,0,0.0,3,Asian
2025-04-03 04:00:00,0,0,0,0,0,0.0,4,Asian
2025-04-03 05:00:00,0,0,0,0,0,0.0,5,Asian
2025-04-03 06:00:00,0,0,0,0,0,0.0,6,Asian
2025-04-03 07:00:00,1,1,0,0,0,55.8,7,Asian
2025-04-03 08:00:00,1,1,0,0,0,55.8,8,London
2025-04-03 09:00:00,1,1,0,0,0,55.8,9,London
2025-04-03 10:00:00,1,1,0,0,0,55.8,10,London
2025-04-03 11:00:00,1,1,0,0,0,55.8,11,London
2025-04-03 12:00:00,2,2,0,0,0,104.53,12,NY Overlap
2025-04-03 13:00:00,3,3,0,0,0,153.2,13,NY Overlap
2025-04-03 14:00:00,4,3,0,1,0,182.37,14,NY Overlap
2025-04-03 15:00:00,4,3,0,1,0,182.37,15,NY Overlap
2025-04-03 16:00:00,3,0,0,3,0,114.00999999999999,16,NY Overlap
2025-04-03 17:00:00,3,0,0,3,0,114.00999999999999,17,Late US
2025-04-03 18:00:00,2,0,0,2,0,84.84,18,Late US
2025-04-03 19:00:00,0,0,0,0,0,0.0,19,Late US
2025-04-03 20:00:00,0,0,0,0,0,0.0,20,Late US
2025-04-03 21:00:00,0,0,0,0,0,0.0,21,Late US
2025-04-03 22:00:00,0,0,0,0,0,0.0,22,Late US
2025-04-03 23:00:00,0,0,0,0,0,0.0,23,Late US
2025-04-04 00:00:00,0,0,0,0,0,0.0,0,Asian
2025-04-04 01:00:00,0,0,0,0,0,0.0,1,Asian
2025-04-04 02:00:00,0,0,0,0,0,0.0,2,Asian
2025-04-04 03:00:00,0,0,0,0,0,0.0,3,Asian
2025-04-04 04:00:00,0,0,0,0,0,0.0,4,Asian
2025-04-04 05:00:00,0,0,0,0,0,0.0,5,Asian
2025-04-04 06:00:00,0,0,0,0,0,0.0,6,Asian
2025-04-04 07:00:00,0,0,0,0,0,0.0,7,Asian
2025-04-04 08:00:00,0,0,0,0,0,0.0,8,London
2025-04-04 09:00:00,0,0,0,0,0,0.0,9,London
2025-04-04 10:00:00,0,0,0,0,0,0.0,10,London
2025-04-04 11:00:00,2,2,0,0,0,8.46,11,London
2025-04-04 12:00:00,3,2,0,1,0,25.64,12,NY Overlap
2025-04-04 13:00:00,3,2,0,1,0,25.64,13,NY Overlap
2025-04-04 14:00:00,1,0,0,1,0,17.18,14,NY Overlap
2025-04-04 15:00:00,0,0,0,0,0,0.0,15,NY Overlap
2025-04-04 16:00:00,0,0,0,0,0,0.0,16,NY Overlap
2025-04-04 17:00:00,0,0,0,0,0,0.0,17,Late US
2025-04-04 18:00:00,0,0,0,0,0,0.0,18,Late US
2025-04-04 19:00:00,0,0,0,0,0,0.0,19,Late US
2025-04-04 20:00:00,1,0,0,1,0,49.14,20,Late US
2025-04-04 21:00:00,2,0,1,1,0,120.65,21,Late US
2025-04-04 22:00:00,2,0,1,1,0,120.65,22,Late US
2025-04-04 23:00:00,2,0,1,1,0,120.65,23,Late US
2025-04-05 00:00:00,2,0,1,1,0,120.65,0,Asian
2025-04-05 01:00:00,2,0,1,1,0,120.65,1,Asian
2025-04-05 02:00:00,2,0,1,1,0,120.65,2,Asian
2025-04-05 03:00:00,2,0,1,1,0,120.65,3,Asian
2025-04-05 04:00:00,2,0,1,1,0,120.65,4,Asian
2025-04-05 05:00:00,2,0,1,1,0,120.65,5,Asian
2025-04-05 06:00:00,2,0,1,1,0,120.65,6,Asian
2025-04-05 07:00:00,2,0,1,1,0,120.65,7,Asian
2025-04-05 08:00:00,2,0,1,1,0,120.65,8,London
2025-04-05 09:00:00,2,0,1,1,0,120.65,9,London
2025-04-05 10:00:00,2,0,1,1,0,120.65,10,London
2025-04-05 11:00:00,2,0,1,1,0,120.65,11,London
2025-04-05 12:00:00,2,0,1,1,0,120.65,12,NY Overlap
2025-04-05 13:00:00,2,0,1,1,0,120.65,13,NY Overlap
2025-04-05 14:00:00,2,0,1,1,0,120.65,14,NY Overlap
2025-04-05 15:00:00,2,0,1,1,0,120.65,15,NY Overlap
2025-04-05 16:00:00,2,0,1,1,0,120.65,16,NY Overlap
2025-04-05 17:00:00,2,0,1,1,0,120.65,17,Late US
2025-04-05 18:00:00,2,0,1,1,0,120.65,18,Late US
2025-04-05 19:00:00,2,0,1,1,0,120.65,19,Late US
2025-04-05 20:00:00,2,0,1,1,0,120.65,20,Late US
2025-04-05 21:00:00,2,0,1,1,0,120.65,21,Late US
2025-04-05 22:00:00,2,0,1,1,0,120.65,22,Late US
2025-04-05 23:00:00,2,0,1,1,0,120.65,23,Late US
2025-04-06 00:00:00,2,0,1,1,0,120.65,0,Asian
2025-04-06 01:00:00,2,0,1,1,0,120.65,1,Asian
2025-04-06 02:00:00,2,0,1,1,0,120.65,2,Asian
2025-04-06 03:00:00,2,0,1,1,0,120.65,3,Asian
2025-04-06 04:00:00,2,0,1,1,0,120.65,4,Asian
2025-04-06 05:00:00,2,0,1,1,0,120.65,5,Asian
2025-04-06 06:00:00,2,0,1,1,0,120.65,6,Asian
2025-04-06 07:00:00,2,0,1,1,0,120.65,7,Asian
2025-04-06 08:00:00,2,0,1,1,0,120.65,8,London
2025-04-06 09:00:00,2,0,1,1,0,120.65,9,London
2025-04-06 10:00:00,2,0,1,1,0,120.65,10,London
2025-04-06 11:00:00,2,0,1,1,0,120.65,11,London
2025-04-06 12:00:00,2,0,1,1,0,120.65,12,NY Overlap
2025-04-06 13:00:00,2,0,1,1,0,120.65,13,NY Overlap
2025-04-06 14:00:00,2,0,1,1,0,120.65,14,NY Overlap
2025-04-06 15:00:00,2,0,1,1,0,120.65,15,NY Overlap
2025-04-06 16:00:00,2,0,1,1,0,120.65,16,NY Overlap
2025-04-06 17:00:00,2,0,1,1,0,120.65,17,Late US
2025-04-06 18:00:00,2,0,1,1,0,120.65,18,Late US
2025-04-06 19:00:00,2,0,1,1,0,120.65,19,Late US
2025-04-06 20:00:00,2,0,1,1,0,120.65,20,Late US
2025-04-06 21:00:00,2,0,1,1,0,120.65,21,Late US
2025-04-06 22:00:00,2,0,1,1,0,120.65,22,Late US
2025-04-06 23:00:00,2,0,1,1,0,120.65,23,Late US
2025-04-07 00:00:00,2,0,1,1,0,120.65,0,Asian
2025-04-07 01:00:00,2,0,1,1,0,120.65,1,Asian
2025-04-07 02:00:00,3,0,1,2,0,148.39000000000001,2,Asian
2025-04-07 03:00:00,2,0,1,1,0,99.25,3,Asian
2025-04-07 04:00:00,3,0,1,2,0,112.02,4,Asian
2025-04-07 05:00:00,2,0,0,2,0,40.51,5,Asian
2025-04-07 06:00:00,1,0,0,1,0,12.77,6,Asian
2025-04-07 07:00:00,1,0,0,1,0,12.77,7,Asian
2025-04-07 08:00:00,0,0,0,0,0,0.0,8,London
2025-04-07 09:00:00,1,1,0,0,0,5.52,9,London
2025-04-07 10:00:00,1,1,0,0,0,5.52,10,London
2025-04-07 11:00:00,1,1,0,0,0,5.52,11,London
2025-04-07 12:00:00,1,1,0,0,0,5.52,12,NY Overlap
2025-04-07 13:00:00,2,2,0,0,0,72.42999999999999,13,NY Overlap
2025-04-07 14:00:00,2,2,0,0,0,72.42999999999999,14,NY Overlap
2025-04-07 15:00:00,1,1,0,0,0,66.91,15,NY Overlap
2025-04-07 16:00:00,1,1,0,0,0,66.91,16,NY Overlap
2025-04-07 17:00:00,1,1,0,0,0,66.91,17,Late US
2025-04-07 18:00:00,1,1,0,0,0,66.91,18,Late US
2025-04-07 19:00:00,1,1,0,0,0,66.91,19,Late US
2025-04-07 20:00:00,1,1,0,0,0,66.91,20,Late US
2025-04-07 21:00:00,1,1,0,0,0,66.91,21,Late US
2025-04-07 22:00:00,2,2,0,0,0,82.69999999999999,22,Late US
2025-04-07 23:00:00,1,1,0,0,0,15.79,23,Late US
2025-04-08 00:00:00,1,1,0,0,0,15.79,0,Asian
2025-04-08 01:00:00,1,1,0,0,0,15.79,1,Asian
2025-04-08 02:00:00,0,0,0,0,0,0.0,2,Asian
2025-04-08 03:00:00,0,0,0,0,0,0.0,3,Asian
2025-04-08 04:00:00,0,0,0,0,0,0.0,4,Asian
2025-04-08 05:00:00,1,0,0,0,1,12.19,5,Asian
2025-04-08 06:00:00,1,0,0,0,1,12.19,6,Asian
2025-04-08 07:00:00,1,0,0,0,1,12.19,7,Asian
2025-04-08 08:00:00,1,0,0,0,1,12.19,8,London
2025-04-08 09:00:00,1,0,0,0,1,12.19,9,London
2025-04-08 10:00:00,1,0,0,0,1,12.19,10,London
2025-04-08 11:00:00,1,0,0,0,1,12.19,11,London
2025-04-08 12:00:00,1,0,0,0,1,12.19,12,NY Overlap
2025-04-08 13:00:00,1,0,0,0,1,12.19,13,NY Overlap
2025-04-08 14:00:00,1,0,0,0,1,12.19,14,NY Overlap
2025-04-08 15:00:00,1,0,0,0,1,12.19,15,NY Overlap
2025-04-08 16:00:00,1,0,0,0,1,12.19,16,NY Overlap
2025-04-08 17:00:00,1,0,0,0,1,12.19,17,Late US
2025-04-08 18:00:00,1,0,0,0,1,12.19,18,Late US
2025-04-08 19:00:00,1,0,0,0,1,12.19,19,Late US
2025-04-08 20:00:00,1,0,0,0,1,12.19,20,Late US
2025-04-08 21:00:00,2,0,0,1,1,88.7,21,Late US
2025-04-08 22:00:00,2,0,0,1,1,88.7,22,Late US
2025-04-08 23:00:00,2,0,0,1,1,88.7,23,Late US
2025-04-09 00:00:00,2,0,0,1,1,88.7,0,Asian
2025-04-09 01:00:00,2,0,0,1,1,88.7,1,Asian
2025-04-09 02:00:00,2,0,0,1,1,88.7,2,Asian
2025-04-09 03:00:00,2,0,0,1,1,88.7,3,Asian
2025-04-09 04:00:00,2,0,0,1,1,88.7,4,Asian
2025-04-09 05:00:00,2,0,0,1,1,88.7,5,Asian
2025-04-09 06:00:00,2,0,0,1,1,88.7,6,Asian
2025-04-09 07:00:00,2,0,0,1,1,88.7,7,Asian
2025-04-09 08:00:00,2,0,0,1,1,88.7,8,London
2025-04-09 09:00:00,1,0,0,1,0,76.51,9,London
2025-04-09 10:00:00,2,0,0,1,1,111.12,10,London
2025-04-09 11:00:00,2,0,0,1,1,111.12,11,London
2025-04-09 12:00:00,2,0,0,1,1,111.12,12,NY Overlap
2025-04-09 13:00:00,2,0,0,1,1,111.12,13,NY Overlap
2025-04-09 14:00:00,2,0,0,1,1,111.12,14,NY Overlap
2025-04-09 15:00:00,1,0,0,0,1,34.61,15,NY Overlap
2025-04-09 16:00:00,1,0,0,0,1,34.61,16,NY Overlap
2025-04-09 17:00:00,0,0,0,0,0,0.0,17,Late US
2025-04-09 18:00:00,0,0,0,0,0,0.0,18,Late US
2025-04-09 19:00:00,1,0,0,0,1,34.5,19,Late US
2025-04-09 20:00:00,1,0,0,0,1,34.5,20,Late US
2025-04-09 21:00:00,1,0,0,0,1,34.5,21,Late US
2025-04-09 22:00:00,1,0,0,0,1,34.5,22,Late US
2025-04-09 23:00:00,1,0,0,0,1,34.5,23,Late US
2025-04-10 00:00:00,1,0,0,0,1,34.5,0,Asian
2025-04-10 01:00:00,1,0,0,0,1,34.5,1,Asian
2025-04-10 02:00:00,1,0,0,0,1,34.5,2,Asian
2025-04-10 03:00:00,1,0,0,0,1,34.5,3,Asian
2025-04-10 04:00:00,1,0,0,0,1,34.5,4,Asian
2025-04-10 05:00:00,1,0,0,0,1,34.5,5,Asian
2025-04-10 06:00:00,1,0,0,0,1,34.5,6,Asian
2025-04-10 07:00:00,0,0,0,0,0,0.0,7,Asian
2025-04-10 08:00:00,0,0,0,0,0,0.0,8,London
2025-04-10 09:00:00,0,0,0,0,0,0.0,9,London
2025-04-10 10:00:00,1,1,0,0,0,6.06,10,London
2025-04-10 11:00:00,1,1,0,0,0,6.06,11,London
2025-04-10 12:00:00,1,1,0,0,0,6.06,12,NY Overlap
2025-04-10 13:00:00,1,1,0,0,0,6.06,13,NY Overlap
2025-04-10 14:00:00,0,0,0,0,0,0.0,14,NY Overlap
2025-04-10 15:00:00,1,1,0,0,0,34.9,15,NY Overlap
2025-04-10 16:00:00,1,1,0,0,0,34.9,16,NY Overlap
2025-04-10 17:00:00,1,1,0,0,0,34.9,17,Late US
2025-04-10 18:00:00,1,1,0,0,0,34.9,18,Late US
2025-04-10 19:00:00,0,0,0,0,0,0.0,19,Late US
2025-04-10 20:00:00,1,1,0,0,0,34.73,20,Late US
2025-04-10 21:00:00,1,1,0,0,0,34.73,21,Late US
2025-04-10 22:00:00,1,1,0,0,0,34.73,22,Late US
2025-04-10 23:00:00,1,1,0,0,0,34.73,23,Late US
2025-04-11 00:00:00,1,1,0,0,0,34.73,0,Asian
2025-04-11 01:00:00,1,1,0,0,0,34.73,1,Asian
2025-04-11 02:00:00,1,1,0,0,0,34.73,2,Asian
2025-04-11 03:00:00,1,1,0,0,0,34.73,3,Asian
2025-04-11 04:00:00,0,0,0,0,0,0.0,4,Asian
2025-04-11 05:00:00,0,0,0,0,0,0.0,5,Asian
2025-04-11 06:00:00,0,0,0,0,0,0.0,6,Asian
2025-04-11 07:00:00,0,0,0,0,0,0.0,7,Asian
2025-04-11 08:00:00,0,0,0,0,0,0.0,8,London
2025-04-11 09:00:00,0,0,0,0,0,0.0,9,London
2025-04-11 10:00:00,0,0,0,0,0,0.0,10,London
2025-04-11 11:00:00,1,1,0,0,0,0.65,11,London
2025-04-11 12:00:00,1,1,0,0,0,0.65,12,NY Overlap
2025-04-11 13:00:00,1,1,0,0,0,0.65,13,NY Overlap
2025-04-11 14:00:00,1,1,0,0,0,0.65,14,NY Overlap
2025-04-11 15:00:00,1,1,0,0,0,0.65,15,NY Overlap
2025-04-11 16:00:00,1,0,0,0,1,12.82,16,NY Overlap
2025-04-11 17:00:00,1,0,0,0,1,12.82,17,Late US
2025-04-11 18:00:00,1,0,0,0,1,12.82,18,Late US
2025-04-11 19:00:00,1,0,0,0,1,12.82,19,Late US
2025-04-11 20:00:00,1,0,0,0,1,12.82,20,Late US
2025-04-11 21:00:00,1,0,0,0,1,12.82,21,Late US
2025-04-11 22:00:00,1,0,0,0,1,12.82,22,Late US
2025-04-11 23:00:00,1,0,0,0,1,12.82,23,Late US
2025-04-12 00:00:00,1,0,0,0,1,12.82,0,Asian
2025-04-12 01:00:00,1,0,0,0,1,12.82,1,Asian
2025-04-12 02:00:00,1,0,0,0,1,12.82,2,Asian
2025-04-12 03:00:00,1,0,0,0,1,12.82,3,Asian
2025-04-12 04:00:00,1,0,0,0,1,12.82,4,Asian
2025-04-12 05:00:00,1,0,0,0,1,12.82,5,Asian
2025-04-12 06:00:00,1,0,0,0,1,12.82,6,Asian
2025-04-12 07:00:00,1,0,0,0,1,12.82,7,Asian
2025-04-12 08:00:00,1,0,0,0,1,12.82,8,London
2025-04-12 09:00:00,1,0,0,0,1,12.82,9,London
2025-04-12 10:00:00,1,0,0,0,1,12.82,10,London
2025-04-12 11:00:00,1,0,0,0,1,12.82,11,London
2025-04-12 12:00:00,1,0,0,0,1,12.82,12,NY Overlap
2025-04-12 13:00:00,1,0,0,0,1,12.82,13,NY Overlap
2025-04-12 14:00:00,1,0,0,0,1,12.82,14,NY Overlap
2025-04-12 15:00:00,1,0,0,0,1,12.82,15,NY Overlap
2025-04-12 16:00:00,1,0,0,0,1,12.82,16,NY Overlap
2025-04-12 17:00:00,1,0,0,0,1,12.82,17,Late US
2025-04-12 18:00:00,1,0,0,0,1,12.82,18,Late US
2025-04-12 19:00:00,1,0,0,0,1,12.82,19,Late US
2025-04-12 20:00:00,1,0,0,0,1,12.82,20,Late US
2025-04-12 21:00:00,1,0,0,0,1,12.82,21,Late US
2025-04-12 22:00:00,1,0,0,0,1,12.82,22,Late US
2025-04-12 23:00:00,1,0,0,0,1,12.82,23,Late US
2025-04-13 00:00:00,1,0,0,0,1,12.82,0,Asian
2025-04-13 01:00:00,1,0,0,0,1,12.82,1,Asian
2025-04-13 02:00:00,1,0,0,0,1,12.82,2,Asian
2025-04-13 03:00:00,1,0,0,0,1,12.82,3,Asian
2025-04-13 04:00:00,1,0,0,0,1,12.82,4,Asian
2025-04-13 05:00:00,1,0,0,0,1,12.82,5,Asian
2025-04-13 06:00:00,1,0,0,0,1,12.82,6,Asian
2025-04-13 07:00:00,1,0,0,0,1,12.82,7,Asian
2025-04-13 08:00:00,1,0,0,0,1,12.82,8,London
2025-04-13 09:00:00,1,0,0,0,1,12.82,9,London
2025-04-13 10:00:00,1,0,0,0,1,12.82,10,London
2025-04-13 11:00:00,1,0,0,0,1,12.82,11,London
2025-04-13 12:00:00,1,0,0,0,1,12.82,12,NY Overlap
2025-04-13 13:00:00,1,0,0,0,1,12.82,13,NY Overlap
2025-04-13 14:00:00,1,0,0,0,1,12.82,14,NY Overlap
2025-04-13 15:00:00,1,0,0,0,1,12.82,15,NY Overlap
2025-04-13 16:00:00,1,0,0,0,1,12.82,16,NY Overlap
2025-04-13 17:00:00,1,0,0,0,1,12.82,17,Late US
2025-04-13 18:00:00,1,0,0,0,1,12.82,18,Late US
2025-04-13 19:00:00,1,0,0,0,1,12.82,19,Late US
2025-04-13 20:00:00,1,0,0,0,1,12.82,20,Late US
2025-04-13 21:00:00,1,0,0,0,1,12.82,21,Late US
2025-04-13 22:00:00,1,0,0,0,1,12.82,22,Late US
2025-04-13 23:00:00,1,0,0,0,1,12.82,23,Late US
2025-04-14 00:00:00,1,0,0,0,1,12.82,0,Asian
2025-04-14 01:00:00,1,0,0,0,1,12.82,1,Asian
2025-04-14 02:00:00,1,0,0,0,1,12.82,2,Asian
2025-04-14 03:00:00,0,0,0,0,0,0.0,3,Asian
2025-04-14 04:00:00,0,0,0,0,0,0.0,4,Asian
2025-04-14 05:00:00,0,0,0,0,0,0.0,5,Asian
2025-04-14 06:00:00,0,0,0,0,0,0.0,6,Asian
2025-04-14 07:00:00,0,0,0,0,0,0.0,7,Asian
2025-04-14 08:00:00,0,0,0,0,0,0.0,8,London
2025-04-14 09:00:00,0,0,0,0,0,0.0,9,London
2025-04-14 10:00:00,0,0,0,0,0,0.0,10,London
2025-04-14 11:00:00,0,0,0,0,0,0.0,11,London
2025-04-14 12:00:00,1,1,0,0,0,24.75,12,NY Overlap
2025-04-14 13:00:00,1,1,0,0,0,24.75,13,NY Overlap
2025-04-14 14:00:00,1,1,0,0,0,24.75,14,NY Overlap
2025-04-14 15:00:00,1,1,0,0,0,24.75,15,NY Overlap
2025-04-14 16:00:00,2,1,1,0,0,63.09,16,NY Overlap
2025-04-14 17:00:00,2,1,1,0,0,63.09,17,Late US
2025-04-14 18:00:00,2,1,1,0,0,63.09,18,Late US
2025-04-14 19:00:00,2,1,1,0,0,63.09,19,Late US
2025-04-14 20:00:00,2,1,1,0,0,63.09,20,Late US
2025-04-14 21:00:00,2,1,1,0,0,63.09,21,Late US
2025-04-14 22:00:00,2,1,1,0,0,63.09,22,Late US
2025-04-14 23:00:00,2,1,1,0,0,63.09,23,Late US
2025-04-15 00:00:00,2,1,1,0,0,63.09,0,Asian
2025-04-15 01:00:00,2,1,1,0,0,63.09,1,Asian
2025-04-15 02:00:00,2,1,1,0,0,63.09,2,Asian
2025-04-15 03:00:00,2,1,1,0,0,63.09,3,Asian
2025-04-15 04:00:00,2,1,1,0,0,63.09,4,Asian
2025-04-15 05:00:00,2,1,1,0,0,63.09,5,Asian
2025-04-15 06:00:00,2,1,1,0,0,63.09,6,Asian
2025-04-15 07:00:00,2,1,1,0,0,63.09,7,Asian
2025-04-15 08:00:00,2,1,1,0,0,63.09,8,London
2025-04-15 09:00:00,1,0,1,0,0,38.34,9,London
2025-04-15 10:00:00,1,0,1,0,0,38.34,10,London
2025-04-15 11:00:00,1,0,1,0,0,38.34,11,London
2025-04-15 12:00:00,1,0,1,0,0,38.34,12,NY Overlap
2025-04-15 13:00:00,1,0,1,0,0,38.34,13,NY Overlap
2025-04-15 14:00:00,1,0,1,0,0,38.34,14,NY Overlap
2025-04-15 15:00:00,1,0,1,0,0,38.34,15,NY Overlap
2025-04-15 16:00:00,1,0,1,0,0,38.34,16,NY Overlap
2025-04-15 17:00:00,1,0,1,0,0,38.34,17,Late US
2025-04-15 18:00:00,1,0,1,0,0,38.34,18,Late US
2025-04-15 19:00:00,1,0,1,0,0,38.34,19,Late US
2025-04-15 20:00:00,1,0,1,0,0,38.34,20,Late US
2025-04-15 21:00:00,1,0,1,0,0,38.34,21,Late US
2025-04-15 22:00:00,1,0,1,0,0,38.34,22,Late US
2025-04-15 23:00:00,1,0,1,0,0,38.34,23,Late US
2025-04-16 00:00:00,1,0,1,0,0,38.34,0,Asian
2025-04-16 01:00:00,1,0,1,0,0,38.34,1,Asian
2025-04-16 02:00:00,1,0,1,0,0,38.34,2,Asian
2025-04-16 03:00:00,1,0,1,0,0,38.34,3,Asian
2025-04-16 04:00:00,1,0,0,0,1,39.28,4,Asian
2025-04-16 05:00:00,1,0,0,0,1,39.28,5,Asian
2025-04-16 06:00:00,1,0,0,0,1,39.28,6,Asian
2025-04-16 07:00:00,1,0,0,0,1,39.28,7,Asian
2025-04-16 08:00:00,1,0,0,0,1,39.28,8,London
2025-04-16 09:00:00,1,0,0,0,1,39.28,9,London
2025-04-16 10:00:00,1,0,0,0,1,39.28,10,London
2025-04-16 11:00:00,1,0,0,0,1,39.28,11,London
2025-04-16 12:00:00,1,0,0,0,1,39.22,12,NY Overlap
2025-04-16 13:00:00,1,0,0,0,1,39.22,13,NY Overlap
2025-04-16 14:00:00,1,0,0,0,1,39.22,14,NY Overlap
2025-04-16 15:00:00,1,0,0,0,1,39.22,15,NY Overlap
2025-04-16 16:00:00,1,0,0,0,1,39.22,16,NY Overlap
2025-04-16 17:00:00,1,0,0,0,1,39.22,17,Late US
